,split,doc_id,sentence_num,words,tags,num_tokens
2415,val,116,17,"['but', '<org>', 'approved', 'the', '<org>', 'program', ',', 'he', 'says', ',', 'because', 'the', '<org>', '<org>', 'green', 'card', 'requires', 'payment', 'in', 'full', 'upon', 'billing', ',', 'and', 'so', 'does', ""n't"", 'carry', 'any', 'finance', 'rates', '.']","['CC', 'NNP', 'VBD', 'DT', 'NNP', 'NN', ',', 'PRP', 'VBZ', ',', 'IN', 'DT', 'NNP', 'NNP', 'JJ', 'NN', 'VBZ', 'NN', 'IN', 'JJ', 'IN', 'NN', ',', 'CC', 'RB', 'VBZ', 'RB', 'VB', 'DT', 'NN', 'NNS', '.']",32
2416,val,116,18,"['mr.', '<per>', 'says', '<org>', '<org>', 'considers', '<org>', 'and', '<org>', '<per>', 'very', 'sophisticated', 'direct-mail', 'marketers', ',', ""''"", 'so', '<per>', 'by', 'joining', 'forces', 'with', 'them', 'we', 'have', 'managed', 'to', 'maximize', 'our', 'direct-mail', 'capability', '.', ""''""]","['NNP', 'NNP', 'VBZ', 'NNP', 'NNP', 'VBZ', 'NNP', 'CC', 'NNP', '``', 'RB', 'JJ', 'JJ', 'NNS', ',', ""''"", 'IN', '``', 'IN', 'VBG', 'NNS', 'IN', 'PRP', 'PRP', 'VBP', 'VBN', 'TO', 'VB', 'PRP$', 'JJ', 'NN', '.', ""''""]",33
2417,val,116,19,"['in', 'addition', ',', '<org>', 'is', 'a', 'relatively', 'respected', 'nameplate', 'among', '<org>', '<org>', 'card', 'holders', ',', 'says', 'an', '<org>', '<org>', 'spokeswoman', '.']","['IN', 'NN', ',', 'NNP', 'VBZ', 'DT', 'RB', 'VBN', 'NN', 'IN', 'NNP', 'NNP', 'NN', 'NNS', ',', 'VBZ', 'DT', 'NNP', 'NNP', 'NN', '.']",21
2418,val,116,20,"['when', 'the', 'company', 'asked', 'members', 'in', 'a', 'mailing', 'which', 'cars', 'they', 'would', 'like', 'to', 'get', 'information', '<num>', 'for', 'possible', 'future', 'purchases', ',', '<org>', 'came', 'in', 'fourth', 'among', 'u.s.', 'cars', 'and', 'in', 'the', 'top', '<num>', 'of', 'all', 'cars', ',', 'the', 'spokeswoman', 'says', '.']","['WRB', 'DT', 'NN', 'VBD', 'NNS', 'IN', 'DT', 'NN', 'WDT', 'NNS', 'PRP', 'MD', 'VB', 'TO', 'VB', 'NN', 'IN', 'IN', 'JJ', 'JJ', 'NNS', ',', 'NNP', 'VBD', 'RP', 'JJ', 'IN', 'NNP', 'NNS', 'CC', 'IN', 'DT', 'NN', 'CD', 'IN', 'DT', 'NNS', ',', 'DT', 'NN', 'VBZ', '.']",42
2419,val,116,21,"['<org>', '<org>', 'has', '<num>', '<num>', '<num>', '<num>', 'card', 'holders', 'in', 'the', 'u.s.', ',', 'and', '<num>', '<num>', 'have', 'the', 'green', 'card', '.']","['NNP', 'NNP', 'VBZ', 'JJR', 'IN', 'CD', 'CD', 'NN', 'NNS', 'IN', 'DT', 'NNP', ',', 'CC', 'IN', 'DT', 'VBP', 'DT', 'JJ', 'NN', '.']",21
2420,val,116,22,"['<org>', 'screened', 'the', 'card-member', 'list', 'for', 'holders', '<num>', '<num>', '30', 'years', 'old', 'with', 'household', 'incomes', '<num>', '$', '45,000', 'who', 'had', ""n't"", '<per>', 'missed', 'any', 'payments', ',', ""''"", 'the', '<org>', 'spokeswoman', 'says', '.']","['NNP', 'VBD', 'DT', 'NN', 'NN', 'IN', 'NNS', 'JJR', 'IN', 'CD', 'NNS', 'JJ', 'IN', 'NN', 'NNS', 'IN', '$', 'CD', 'WP', 'VBD', 'RB', '``', 'VBN', 'DT', 'NNS', ',', ""''"", 'DT', 'NNP', 'NN', 'VBZ', '.']",32
2421,val,116,23,"['<num>', '<num>', '<num>', 'of', 'the', '<num>', '<num>', 'who', 'will', 'get', 'letters', 'were', 'preapproved', 'for', 'credit', 'with', '<org>', '.']","['DT', 'CD', 'CD', 'IN', 'DT', 'CD', 'CD', 'WP', 'MD', 'VB', 'NNS', 'VBD', 'VBN', 'IN', 'NN', 'IN', 'NNP', '.']",18
2422,val,116,24,"['these', '<num>', '<num>', 'people', 'also', 'are', 'eligible', 'to', 'get', '<num>', 'percentage', 'point', 'off', '<org>', '<org>', 'advertised', 'finance', 'rates', ',', 'which', 'start', 'at', '6.9', '%', 'for', 'two-year', 'loan', 'contracts', '.']","['DT', 'CD', 'CD', 'NNS', 'RB', 'VBP', 'JJ', 'TO', 'VB', 'CD', 'NN', 'NN', 'IN', 'NNP', 'POS', 'VBN', 'NN', 'NNS', ',', 'WDT', 'VBP', 'IN', 'CD', 'NN', 'IN', 'JJ', 'NN', 'NNS', '.']",29
2423,val,116,25,"['a', 'spokesman', 'for', '<org>', '<org>', '<org>', 'u.s.', 'subsidiary', 'says', 'his', 'company', 'is', 'using', 'promotions', 'to', 'increase', 'use', 'of', 'its', 'cards', ',', 'but', 'does', ""n't"", 'have', 'plans', 'for', 'a', 'tie-in', 'similar', 'to', 'the', '<org>', '<org>', 'link', '.']","['DT', 'NN', 'IN', 'NNP', 'NNP', 'POS', 'NNP', 'NN', 'VBZ', 'PRP$', 'NN', 'VBZ', 'VBG', 'NNS', 'TO', 'VB', 'NN', 'IN', 'PRP$', 'NNS', ',', 'CC', 'VBZ', 'RB', 'VB', 'NNS', 'IN', 'DT', 'NN', 'JJ', 'TO', 'DT', 'NNP', 'NNP', 'NN', '.']",36
2424,val,116,26,"['<num>', 'divisions', 'at', '<org>', '<org>', 'are', 'working', 'with', '<org>', 'on', 'the', 'promotion', ':', 'the', 'establishment', 'services', 'division', ',', 'which', 'is', 'responsible', 'for', 'all', 'merchants', 'and', 'companies', 'that', 'accept', 'the', 'card', ';', 'the', 'travel', 'division', ';', 'and', 'the', 'merchandise', 'sales', 'division', '.']","['CD', 'NNS', 'IN', 'NNP', 'NNP', 'VBP', 'VBG', 'IN', 'NNP', 'IN', 'DT', 'NN', ':', 'DT', 'NN', 'NNS', 'NN', ',', 'WDT', 'VBZ', 'JJ', 'IN', 'DT', 'NNS', 'CC', 'NNS', 'WDT', 'VBP', 'DT', 'NN', ':', 'DT', 'NN', 'NN', ':', 'CC', 'DT', 'NN', 'NNS', 'NN', '.']",41
2425,val,116,27,"['the', 'vacation', 'packages', 'include', 'hotel', 'accommodations', 'and', ',', 'in', 'some', 'cases', ',', 'tours', 'or', 'tickets', 'to', 'local', 'attractions', ',', 'but', 'not', 'meals', '.']","['DT', 'NN', 'NNS', 'VBP', 'NN', 'NNS', 'CC', ',', 'IN', 'DT', 'NNS', ',', 'NNS', 'CC', 'NNS', 'TO', 'JJ', 'NNS', ',', 'CC', 'RB', 'NNS', '.']",23
2426,val,116,28,"['destinations', 'are', 'chicago', ';', 'honolulu', ';', 'las', 'vegas', ',', 'nev.', ';', 'los', 'angeles', ';', 'miami', 'beach', ',', 'fla.', ';', 'new', 'orleans', ';', 'new', 'york', ';', 'orlando', ',', 'fla.', ';', 'san', 'francisco', ';', 'and', 'washington', ',', 'd.c.']","['NNS', 'VBP', 'NNP', ':', 'NNP', ':', 'NNP', 'NNP', ',', 'NNP', ':', 'NNP', 'NNP', ':', 'NNP', 'NNP', ',', 'NNP', ':', 'NNP', 'NNP', ':', 'NNP', 'NNP', ':', 'NNP', ',', 'NNP', ':', 'NNP', 'NNP', ':', 'CC', 'NNP', ',', 'NNP']",36
2427,val,116,29,"['a', 'buyer', 'who', 'chooses', 'to', 'fly', 'to', 'his', 'destination', 'must', 'pay', 'for', 'his', 'own', 'ticket', 'but', 'gets', 'a', 'companion', '<org>', 'ticket', 'free', 'if', 'they', 'fly', 'on', '<org>', '<org>', '.']","['DT', 'NN', 'WP', 'VBZ', 'TO', 'VB', 'TO', 'PRP$', 'NN', 'MD', 'VB', 'IN', 'PRP$', 'JJ', 'NN', 'CC', 'VBZ', 'DT', 'NN', 'POS', 'NN', 'JJ', 'IN', 'PRP', 'VBP', 'IN', 'NNP', 'NNPS', '.']",29
2428,val,116,30,"['in', 'lieu', 'of', 'the', 'vacation', ',', 'buyers', 'can', 'choose', 'among', 'several', 'prizes', ',', 'including', 'a', 'grandfather', 'clock', 'or', 'a', 'stereo', 'videocassette', 'recorder', '.']","['IN', 'NN', 'IN', 'DT', 'NN', ',', 'NNS', 'MD', 'VB', 'IN', 'JJ', 'NNS', ',', 'VBG', 'DT', 'NN', 'NN', 'CC', 'DT', 'NN', 'NN', 'NN', '.']",23
2429,val,116,31,"['<per>', 'holders', 'who', 'receive', 'the', 'letter', 'also', 'are', 'eligible', 'for', 'a', 'sweepstakes', 'with', '<org>', 'cars', 'or', 'a', 'hawaii', 'vacation', 'as', 'prizes', '.']","['NN', 'NNS', 'WP', 'VBP', 'DT', 'NN', 'RB', 'VBP', 'JJ', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNS', 'CC', 'DT', 'NNP', 'NN', 'IN', 'NNS', '.']",22
2430,val,116,32,"['if', 'they', 'test-drive', 'a', '<org>', ',', 'they', 'get', 'an', '<org>', '<org>', 'calculator', '.']","['IN', 'PRP', 'VBP', 'DT', 'NNP', ',', 'PRP', 'VBP', 'DT', 'NNP', 'NNP', 'NN', '.']",13
2431,val,116,33,"['this', 'is', ""n't"", '<org>', '<org>', 'first', 'travel-related', 'promotion', '.']","['DT', 'VBZ', 'RB', 'NNP', 'POS', 'JJ', 'JJ', 'NN', '.']",9
2432,val,116,34,"['a', 'few', 'years', 'ago', ',', 'the', 'company', 'offered', '<num>', 'round-trip', 'tickets', 'on', '<org>', '<org>', '<org>', 'to', 'buyers', 'of', 'its', '<org>', 'luxury', 'car', '.']","['DT', 'JJ', 'NNS', 'IN', ',', 'DT', 'NN', 'VBD', 'CD', 'JJ', 'NNS', 'IN', 'NNP', 'NNP', 'NNPS', 'TO', 'NNS', 'IN', 'PRP$', 'NNP', 'NN', 'NN', '.']",23
2433,val,116,35,"['the', 'promotion', 'helped', '<org>', 'sales', 'exceed', 'the', 'division', '<org>', 'forecast', 'by', '<num>', '<num>', '<num>', '%', ',', '<org>', 'said', 'at', 'the', 'time', '.']","['DT', 'NN', 'VBD', 'NNP', 'NNS', 'VB', 'DT', 'NN', 'POS', 'NN', 'IN', 'JJR', 'IN', 'CD', 'NN', ',', 'NNP', 'VBD', 'IN', 'DT', 'NN', '.']",22
2434,val,117,0,"['<org>', '<org>', '<org>', '<org>', '<org>', 'declared', 'illegal', 'a', 'variety', 'of', 'interest-rate', 'swap', 'transactions', 'and', 'options', 'deals', 'between', 'a', 'london', 'borough', '<org>', 'and', 'commercial', 'banks', '.']","['DT', 'NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'JJ', 'DT', 'NN', 'IN', 'NN', 'NN', 'NNS', 'CC', 'NNS', 'NNS', 'IN', 'DT', 'NNP', 'NN', 'NN', 'CC', 'JJ', 'NNS', '.']",25
2435,val,117,1,"['<org>', 'ruling', 'could', 'lead', 'to', 'the', 'cancellation', 'of', 'huge', 'bank', 'debts', 'the', 'london', 'borough', 'of', '<per>', 'and', '<org>', 'ran', 'up', 'after', 'losing', 'heavily', 'on', 'swap', 'transactions', '.']","['DT', 'NN', 'MD', 'VB', 'TO', 'DT', 'NN', 'IN', 'JJ', 'NN', 'NNS', 'DT', 'NNP', 'NNP', 'IN', 'NNP', 'CC', 'NNP', 'VBD', 'RP', 'IN', 'VBG', 'RB', 'IN', 'NN', 'NNS', '.']",27
2436,val,117,2,"['<num>', '<num>', '<num>', '<num>', 'u.k.', 'and', 'international', 'banks', 'stand', 'to', 'lose', 'several', 'hundred', 'million', 'pounds', 'should', 'the', 'decision', 'be', 'upheld', 'and', 'set', 'a', 'precedent', 'for', 'other', 'municipalities', '.']","['RB', 'JJ', 'IN', 'CD', 'NNP', 'CC', 'JJ', 'NNS', 'VBP', 'TO', 'VB', 'JJ', 'CD', 'CD', 'NNS', 'MD', 'DT', 'NN', 'VB', 'VBN', 'CC', 'VB', 'DT', 'NN', 'IN', 'JJ', 'NNS', '.']",28
2437,val,117,3,"['an', 'appeal', 'is', 'expected', '.']","['DT', 'NN', 'VBZ', 'VBN', '.']",5
2438,val,117,4,"['in', 'response', 'to', 'the', 'ruling', ',', 'gilt', 'futures', 'swiftly', 'plunged', 'more', 'than', 'a', 'point', 'yesterday', 'before', 'recovering', 'much', 'of', 'the', 'loss', 'by', 'the', 'end', 'of', 'the', 'session', '.']","['IN', 'NN', 'TO', 'DT', 'NN', ',', 'JJ', 'NNS', 'RB', 'VBD', 'JJR', 'IN', 'DT', 'NN', 'NN', 'IN', 'VBG', 'JJ', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', '.']",28
2439,val,117,5,"['<per>', ',', 'or', 'british', 'government', 'bonds', ',', 'which', 'also', 'fell', 'sharply', 'initially', ',', 'retraced', 'some', 'of', 'the', 'losses', 'to', 'end', '<num>', '<num>', 'point', 'lower', '.']","['NNS', ',', 'CC', 'JJ', 'NN', 'NNS', ',', 'WDT', 'RB', 'VBD', 'RB', 'RB', ',', 'VBD', 'DT', 'IN', 'DT', 'NNS', 'TO', 'VB', 'IN', 'CD', 'NN', 'JJR', '.']",25
2440,val,117,6,"['<org>', '<org>', ',', 'which', 'is', 'alleged', 'to', 'have', 'engaged', 'in', 'over', '<num>', 'deals', 'valued', 'at', 'over', '#', '6', 'billion', '-lrb-', '$', '9.5', 'billion', '-rrb-', ',', 'lost', 'millions', 'of', 'pounds', 'from', 'soured', 'swap', 'deals', '.']","['DT', 'NN', ',', 'WDT', 'VBZ', 'VBN', 'TO', 'VB', 'VBN', 'IN', 'IN', 'CD', 'NNS', 'VBN', 'IN', 'IN', '#', 'CD', 'CD', '-LRB-', '$', 'CD', 'CD', '-RRB-', ',', 'VBD', 'NNS', 'IN', 'NNS', 'IN', 'JJ', 'NN', 'NNS', '.']",34
2441,val,117,7,"['at', '<num>', 'point', ',', '<per>', 'is', 'reported', 'to', 'have', 'accounted', 'for', '<num>', 'much', '<num>', '<num>', '%', 'of', 'the', 'sterling', 'market', 'in', 'interest-rate', 'swap', 'dealings', '.']","['IN', 'CD', 'NN', ',', 'NNP', 'VBZ', 'VBN', 'TO', 'VB', 'VBN', 'IN', 'RB', 'JJ', 'IN', 'CD', 'NN', 'IN', 'DT', 'NN', 'NN', 'IN', 'NN', 'NN', 'NNS', '.']",25
2442,val,117,8,"['when', '<num>', 'parties', 'engage', 'in', 'an', 'interest-rate', 'swap', ',', 'they', 'are', 'betting', 'against', 'each', 'other', 'on', 'future', 'rates', '.']","['WRB', 'CD', 'NNS', 'VBP', 'IN', 'DT', 'NN', 'NN', ',', 'PRP', 'VBP', 'VBG', 'IN', 'DT', 'JJ', 'IN', 'JJ', 'NNS', '.']",19
2443,val,117,9,"['thus', ',', 'an', 'institution', 'obligated', 'to', 'make', 'fixed-rate', 'interest', 'payments', 'on', 'debt', 'swaps', 'the', 'payments', 'with', 'another', 'making', 'floating-rate', 'payments', '.']","['RB', ',', 'DT', 'NN', 'VBD', 'TO', 'VB', 'JJ', 'NN', 'NNS', 'IN', 'NN', 'NNS', 'DT', 'NNS', 'IN', 'DT', 'VBG', 'JJ', 'NNS', '.']",21
2444,val,117,10,"['in', 'most', 'of', 'the', 'british', 'transactions', ',', 'the', 'municipalities', 'agreed', 'to', 'make', 'floating-rate', 'payments', 'to', 'banks', ',', 'which', 'would', 'make', 'fixed-rate', 'payments', '.']","['IN', 'JJS', 'IN', 'DT', 'JJ', 'NNS', ',', 'DT', 'NNS', 'VBD', 'TO', 'VB', 'JJ', 'NNS', 'TO', 'NNS', ',', 'WDT', 'MD', 'VB', 'JJ', 'NNS', '.']",23
2445,val,117,11,"['<num>', 'interest', 'rates', 'rose', ',', 'municipalities', 'owed', 'the', 'banks', 'more', 'than', 'the', 'banks', 'were', 'paying', 'them', '.']","['IN', 'NN', 'NNS', 'VBD', ',', 'NNS', 'VBD', 'DT', 'NNS', 'JJR', 'IN', 'DT', 'NNS', 'VBD', 'VBG', 'PRP', '.']",17
2446,val,117,12,"['<org>', 'court', 'hearing', 'began', 'in', 'early', 'october', 'at', 'the', 'request', 'of', '<per>', '<per>', ',', 'district', 'auditor', 'for', '<per>', ',', 'who', 'argued', 'that', 'local', 'councils', 'are', ""n't"", 'vested', 'with', 'constitutional', 'authority', 'to', 'engage', 'in', 'such', 'capital-markets', 'activities', '.']","['DT', 'NN', 'NN', 'VBD', 'IN', 'JJ', 'NNP', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', ',', 'NN', 'NN', 'IN', 'NNP', ',', 'WP', 'VBD', 'IN', 'JJ', 'NNS', 'VBP', 'RB', 'VBN', 'IN', 'JJ', 'NN', 'TO', 'VB', 'IN', 'JJ', 'JJ', 'NNS', '.']",37
2447,val,117,13,"['<org>', '<org>', 'backed', 'the', 'audit', 'commission', '<org>', 'stand', 'that', 'the', 'swap', 'transactions', 'are', 'illegal', '.']","['DT', 'NN', 'VBD', 'DT', 'NN', 'NN', 'POS', 'NN', 'IN', 'DT', 'NN', 'NNS', 'VBP', 'JJ', '.']",15
2448,val,117,14,"['although', 'the', '<per>', 'and', '<org>', '<org>', 'was', 'by', 'far', 'the', 'most', 'active', 'local', 'authority', 'engaging', 'in', 'such', 'capital-markets', 'transactions', ',', 'the', 'court', 'decision', 'could', 'set', 'a', 'precedent', 'for', 'similar', 'transactions', 'by', '<num>', 'other', 'local', 'councils', '.']","['IN', 'DT', 'NNP', 'CC', 'NNP', 'NN', 'VBD', 'IN', 'RB', 'DT', 'RBS', 'JJ', 'JJ', 'NN', 'VBG', 'IN', 'JJ', 'JJ', 'NNS', ',', 'DT', 'NN', 'NN', 'MD', 'VB', 'DT', 'NN', 'IN', 'JJ', 'NNS', 'IN', 'CD', 'JJ', 'JJ', 'NNS', '.']",36
2449,val,117,15,"['``', 'while', 'this', 'court', 'ruling', 'was', 'only', 'on', '<per>', ',', 'it', 'will', 'obviously', 'be', 'very', 'persuasive', 'in', 'other', 'cases', 'of', 'a', 'similar', 'nature', ',', ""''"", 'a', 'solicitor', 'representing', '<num>', 'of', 'the', 'banks', 'said', '.']","['``', 'IN', 'DT', 'NN', 'NN', 'VBD', 'RB', 'IN', 'NNP', ',', 'PRP', 'MD', 'RB', 'VB', 'RB', 'JJ', 'IN', 'JJ', 'NNS', 'IN', 'DT', 'JJ', 'NN', ',', ""''"", 'DT', 'NN', 'VBG', 'CD', 'IN', 'DT', 'NNS', 'VBD', '.']",34
2450,val,117,16,"['already', ',', '<num>', 'local', 'councils', 'have', 'refused', 'to', 'honor', 'fees', 'and', 'payments', 'to', 'banks', 'incurred', 'during', 'various', 'swaps', 'dealings', '.']","['RB', ',', 'CD', 'JJ', 'NNS', 'VBP', 'VBN', 'TO', 'VB', 'NNS', 'CC', 'NNS', 'TO', 'NNS', 'VBN', 'IN', 'JJ', 'NNS', 'NNS', '.']",20
2451,val,117,17,"['other', 'financial', 'institutions', 'involved', 'include', '<org>', '<org>', '<org>', ',', '<org>', '<org>', '<org>', ',', '<org>', '<org>', '<org>', ',', '<org>', '<org>', '<org>', '<org>', '<org>', '<org>', ',', '<org>', '<org>', '<org>', 'and', '<org>', '<org>', '<org>', '.']","['JJ', 'JJ', 'NNS', 'VBN', 'VBP', 'NNP', 'NNP', 'NNP', ',', 'NNP', 'NNP', 'NNP', ',', 'NNP', 'NNP', 'NNP', ',', 'NNP', 'NNP', 'NNP', 'POS', 'NNP', 'NNP', ',', 'NNP', 'POS', 'NNP', 'CC', 'NNP', 'NNP', 'NNP', '.']",32
2452,val,117,18,"['if', 'the', 'banks', 'exhaust', 'all', 'avenues', 'of', 'appeal', ',', 'it', 'is', 'possible', 'that', 'they', 'would', 'seek', 'to', 'have', 'the', 'illegality', 'ruling', 'work', 'both', 'ways', ',', 'some', 'market', 'sources', 'said', '.']","['IN', 'DT', 'NNS', 'VBP', 'DT', 'NNS', 'IN', 'NN', ',', 'PRP', 'VBZ', 'JJ', 'IN', 'PRP', 'MD', 'VB', 'TO', 'VB', 'DT', 'NN', 'NN', 'VB', 'DT', 'NNS', ',', 'DT', 'NN', 'NNS', 'VBD', '.']",30
2453,val,117,19,"['<per>', 'could', 'seek', 'to', 'recover', 'payments', 'to', 'local', 'authorities', 'in', 'instances', 'where', 'the', 'banks', 'made', 'net', 'payments', 'to', 'councils', '.']","['NNS', 'MD', 'VB', 'TO', 'VB', 'NNS', 'TO', 'JJ', 'NNS', 'IN', 'NNS', 'WRB', 'DT', 'NNS', 'VBD', 'JJ', 'NNS', 'TO', 'NNS', '.']",20
2454,val,117,20,"['officials', 'from', 'the', 'various', 'banks', 'involved', 'are', 'expected', 'to', 'meet', 'during', 'the', 'next', 'few', 'days', 'to', 'consider', 'other', 'arrangements', 'with', 'local', 'authorities', 'that', 'could', 'be', 'questionable', '.']","['NNS', 'IN', 'DT', 'JJ', 'NNS', 'VBN', 'VBP', 'VBN', 'TO', 'VB', 'IN', 'DT', 'JJ', 'JJ', 'NNS', 'TO', 'VB', 'JJ', 'NNS', 'IN', 'JJ', 'NNS', 'WDT', 'MD', 'VB', 'JJ', '.']",27
2455,val,117,21,"['<org>', 'banks', 'have', '28', 'days', 'to', 'file', 'an', 'appeal', 'against', 'the', 'ruling', 'and', 'are', 'expected', 'to', 'do', 'so', 'shortly', '.']","['DT', 'NNS', 'VBP', 'CD', 'NNS', 'TO', 'VB', 'DT', 'NN', 'IN', 'DT', 'NN', 'CC', 'VBP', 'VBN', 'TO', 'VB', 'RB', 'RB', '.']",20
2456,val,118,0,"['in', '<org>', 'aftermath', '<num>', '<org>', 'stock', 'market', '<org>', 'gut-wrenching', '190-point', 'drop', 'on', 'oct.', '13', '<org>', '<org>', '<org>', '<org>', '<org>', '<org>', '<org>', '<num>', 'stockbrokers', 'across', '<org>', 'country', 'began', '<num>', 'telephone', 'and', 'letter-writing', 'campaign', 'aimed', 'at', 'quashing', '<org>', 'country', '<org>', 'second-largest', 'program', 'trader', '.']","['IN', 'DT', 'NN', 'IN', 'DT', 'NN', 'NN', 'POS', 'JJ', 'JJ', 'NN', 'IN', 'NNP', 'CD', ',', 'NNP', ',', 'NNP', 'CC', 'NNP', 'POS', 'CD', 'NNS', 'IN', 'DT', 'NN', 'VBD', 'DT', 'NN', 'CC', 'JJ', 'NN', 'VBN', 'IN', 'VBG', 'DT', 'NN', 'POS', 'JJ', 'NN', 'NN', '.']",42
2457,val,118,1,"['<org>', 'target', '<num>', 'their', 'wrath', '?']","['DT', 'NN', 'IN', 'PRP$', 'NN', '.']",6
2458,val,118,2,"['their', 'own', 'employer', '<org>', '<org>', '<org>', '.']","['PRP$', 'JJ', 'NN', ',', 'NNP', 'NNP', '.']",7
2459,val,118,3,"['since', 'october', '<org>', 'minicrash', '<org>', 'wall', 'street', 'has', 'been', 'shaken', 'by', 'an', 'explosion', '<num>', 'resentment', 'against', 'program', 'trading', '<org>', '<org>', 'computer-driven', '<org>', 'lightning-fast', 'trades', '<num>', 'huge', 'baskets', '<num>', 'stocks', 'and', 'futures', 'that', 'can', 'send', 'stock', 'prices', 'reeling', 'in', 'minutes', '.']","['IN', 'NNP', 'POS', 'NN', ',', 'NNP', 'NNP', 'VBZ', 'VBN', 'VBN', 'IN', 'DT', 'NN', 'IN', 'NN', 'IN', 'NN', 'NN', ',', 'DT', 'JJ', ',', 'JJ', 'NNS', 'IN', 'JJ', 'NNS', 'IN', 'NNS', 'CC', 'NNS', 'WDT', 'MD', 'VB', 'NN', 'NNS', 'VBG', 'IN', 'NNS', '.']",40
2460,val,118,4,"['but', '<org>', 'heated', 'fight', 'over', 'program', 'trading', 'is', 'about', 'much', 'more', '<num>', '<num>', 'volatile', 'stock', 'market', '.']","['CC', 'DT', 'VBN', 'NN', 'IN', 'NN', 'NN', 'VBZ', 'IN', 'RB', 'JJR', 'IN', 'DT', 'JJ', 'NN', 'NN', '.']",17
2461,val,118,5,"['<org>', 'real', 'battle', 'is', 'over', 'who', 'will', 'control', 'that', 'market', 'and', 'reap', 'its', 'huge', 'rewards', '.']","['DT', 'JJ', 'NN', 'VBZ', 'IN', 'WP', 'MD', 'VB', 'DT', 'NN', 'CC', 'VB', 'PRP$', 'JJ', 'NNS', '.']",16
2462,val,118,6,"['<org>', 'trading', 'itself', '<org>', 'according', 'to', 'many', 'academics', 'who', 'have', 'studied', 'it', '<org>', 'is', 'merely', 'caught', 'in', '<org>', 'middle', '<num>', 'this', 'battle', '<org>', 'unfairly', 'labeled', 'as', '<org>', 'evil', 'driving', 'force', '<num>', '<org>', 'marketplace', '.']","['NN', 'NN', 'PRP', ',', 'VBG', 'TO', 'JJ', 'NNS', 'WP', 'VBP', 'VBN', 'PRP', ',', 'VBZ', 'RB', 'VBN', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', ',', 'RB', 'VBN', 'IN', 'DT', 'NN', 'VBG', 'NN', 'IN', 'DT', 'NN', '.']",34
2463,val,118,7,"['<org>', 'evidence', 'indicates', 'that', 'program', 'trading', 'did', ""n't"", '<org>', 'in', 'fact', '<org>', 'cause', '<org>', 'market', '<org>', 'sharp', 'fall', 'on', 'oct.', '13', '<org>', 'though', 'it', 'may', 'have', 'exacerbated', 'it', '.']","['DT', 'NN', 'VBZ', 'IN', 'NN', 'NN', 'VBD', 'RB', ',', 'IN', 'NN', ',', 'VB', 'DT', 'NN', 'POS', 'JJ', 'NN', 'IN', 'NNP', 'CD', ',', 'IN', 'PRP', 'MD', 'VB', 'VBN', 'PRP', '.']",29
2464,val,118,8,"['on', '<num>', 'side', '<num>', 'this', 'power', 'struggle', 'stand', '<org>', 'forces', 'in', 'ascendency', 'on', 'wall', 'street', '--', '<org>', '<org>', '<org>', '--', 'consisting', '<num>', 'high-tech', 'computer', 'wizards', 'at', '<org>', 'major', 'brokerage', 'firms', '<org>', 'their', 'pension', 'fund', 'clients', 'with', 'immense', 'pools', '<num>', 'money', '<org>', 'and', '<org>', 'traders', 'at', '<org>', 'fast-growing', '<org>', 'futures', 'exchanges', '.']","['IN', 'CD', 'NN', 'IN', 'DT', 'NN', 'NN', 'VBP', 'DT', 'NNS', 'IN', 'NN', 'IN', 'NNP', 'NNP', ':', 'DT', 'NNP', 'NNP', ':', 'VBG', 'IN', 'JJ', 'NN', 'NNS', 'IN', 'DT', 'JJ', 'NN', 'NNS', ',', 'PRP$', 'NN', 'NN', 'NNS', 'IN', 'NN', 'NNS', 'IN', 'NN', ',', 'CC', 'DT', 'NNS', 'IN', 'DT', 'JJ', 'NNP', 'NNS', 'NNS', '.']",51
2465,val,118,9,"['these', 'are', '<org>', 'main', 'proponents', '<num>', 'program', 'trading', '.']","['DT', 'VBP', 'DT', 'JJ', 'NNS', 'IN', 'NN', 'NN', '.']",9
2466,val,118,10,"['defending', 'their', 'ramparts', 'are', 'wall', 'street', '<org>', '<org>', '<org>', '--', '<org>', 'traditional', '<org>', 'stock-picking', 'money', 'managers', '<org>', '<num>', '<num>', '<num>', '<num>', 'stock', 'brokers', '<org>', '<org>', '<org>', '<org>', '<org>', '<org>', '<org>', 'listed', 'companies', 'and', '<org>', 'clannish', 'floor', 'traders', '<org>', 'known', 'as', 'specialists', '<org>', 'who', 'make', 'markets', 'in', 'their', 'stocks', '.']","['VBG', 'PRP$', 'NNS', 'VBP', 'NNP', 'NNP', 'POS', 'NNP', 'NNP', ':', 'DT', 'JJ', ',', 'JJ', 'NN', 'NNS', ',', 'NNS', 'IN', 'NNS', 'IN', 'NN', 'NNS', ',', 'DT', 'NNP', 'NNP', 'NNP', 'NNP', 'POS', 'VBN', 'NNS', 'CC', 'DT', 'JJ', 'NN', 'NNS', ',', 'VBN', 'IN', 'NNS', ',', 'WP', 'VBP', 'NNS', 'IN', 'PRP$', 'NNS', '.']",49
